epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
117,1594.75,0.52379,0.42542,1.02163,0.95062,0.96891,0.98099,0.83568,0.65891,0.35186,1.15346,0.00038516,0.00038516,0.00038516
118,1608.6,0.50877,0.40771,1.00855,0.95995,0.95723,0.9796,0.8422,0.65906,0.35534,1.16379,0.00038417,0.00038417,0.00038417
119,1622.44,0.49921,0.3982,1.00974,0.96081,0.95797,0.97765,0.83728,0.66739,0.36644,1.17174,0.00038318,0.00038318,0.00038318
120,1635.82,0.51222,0.39869,1.01919,0.9604,0.9644,0.97358,0.82987,0.6659,0.36444,1.17785,0.00038219,0.00038219,0.00038219
121,1649.4,0.50363,0.42378,1.00769,0.96566,0.96811,0.98467,0.83652,0.68046,0.33743,1.16425,0.0003812,0.0003812,0.0003812
122,1662.72,0.49143,0.39383,1.01038,0.94695,0.97074,0.98311,0.83606,0.66661,0.33515,1.16983,0.00038021,0.00038021,0.00038021
123,1676.09,0.49643,0.37715,1.00598,0.95361,0.96721,0.97821,0.83421,0.67346,0.35946,1.18404,0.00037922,0.00037922,0.00037922
124,1689.58,0.50186,0.40442,1.00327,0.952,0.95904,0.96901,0.82296,0.66263,0.37459,1.16053,0.00037823,0.00037823,0.00037823
125,1703.08,0.48733,0.40028,1.00328,0.95447,0.9609,0.98089,0.83207,0.68204,0.3542,1.17062,0.00037724,0.00037724,0.00037724
126,1716.39,0.4909,0.39605,0.99595,0.96286,0.95956,0.96865,0.82901,0.67955,0.38142,1.16452,0.00037625,0.00037625,0.00037625
127,1729.71,0.49294,0.39502,1.00459,0.9699,0.9599,0.98151,0.84443,0.65731,0.34466,1.182,0.00037526,0.00037526,0.00037526
128,1743.04,0.4889,0.38052,1.00233,0.95558,0.96574,0.96721,0.8301,0.67228,0.3797,1.16347,0.00037427,0.00037427,0.00037427
129,1756.36,0.48654,0.3961,1.00584,0.95455,0.96294,0.97708,0.84057,0.65885,0.36905,1.14768,0.00037328,0.00037328,0.00037328
130,1769.73,0.50177,0.39032,1.00533,0.97213,0.95531,0.98026,0.83791,0.67575,0.35055,1.1697,0.00037229,0.00037229,0.00037229
131,1783.18,0.49433,0.38457,1.00524,0.96526,0.96877,0.98636,0.84126,0.66915,0.34921,1.16752,0.0003713,0.0003713,0.0003713
132,1796.46,0.49049,0.38848,1.00055,0.96123,0.96713,0.97984,0.84919,0.65697,0.34226,1.15405,0.00037031,0.00037031,0.00037031
133,1810,0.49732,0.40148,1.0007,0.96629,0.95938,0.97403,0.84516,0.65215,0.35061,1.15204,0.00036932,0.00036932,0.00036932
134,1823.62,0.50542,0.4062,1.01081,0.9654,0.95096,0.97879,0.83491,0.67485,0.35342,1.18091,0.00036833,0.00036833,0.00036833
135,1836.93,0.50216,0.38981,1.00788,0.9695,0.96568,0.98604,0.84074,0.66658,0.3404,1.18168,0.00036734,0.00036734,0.00036734
136,1850.23,0.4771,0.39801,0.99828,0.95802,0.96767,0.9819,0.83727,0.67208,0.3561,1.18071,0.00036635,0.00036635,0.00036635
137,1863.92,0.49051,0.398,1.00196,0.96611,0.96607,0.978,0.84286,0.66183,0.35786,1.15762,0.00036536,0.00036536,0.00036536
138,1877.38,0.47229,0.37676,0.99061,0.96435,0.95794,0.9783,0.84176,0.66221,0.36274,1.17681,0.00036437,0.00036437,0.00036437
139,1890.7,0.49412,0.40001,1.00367,0.96538,0.96198,0.9785,0.84017,0.67345,0.34623,1.1986,0.00036338,0.00036338,0.00036338
140,1904,0.46648,0.37338,0.99634,0.95469,0.96393,0.98053,0.839,0.66954,0.37841,1.17729,0.00036239,0.00036239,0.00036239
141,1917.29,0.47664,0.38593,0.99043,0.95592,0.95728,0.97675,0.84203,0.67313,0.36736,1.18559,0.0003614,0.0003614,0.0003614
142,1930.58,0.47386,0.37687,0.99716,0.97745,0.96754,0.98283,0.84733,0.67282,0.3306,1.1814,0.00036041,0.00036041,0.00036041
143,1943.87,0.48165,0.37516,1.01093,0.95378,0.96445,0.97881,0.84604,0.66224,0.35605,1.17916,0.00035942,0.00035942,0.00035942
144,1957.16,0.47018,0.38771,1.00039,0.95319,0.96315,0.9777,0.83635,0.6697,0.36017,1.19054,0.00035843,0.00035843,0.00035843
145,1970.54,0.47877,0.38747,0.99329,0.945,0.98056,0.98448,0.84095,0.66286,0.34961,1.17514,0.00035744,0.00035744,0.00035744
146,1983.84,0.47718,0.38451,0.98935,0.96647,0.96112,0.98281,0.84286,0.65803,0.33633,1.14831,0.00035645,0.00035645,0.00035645
147,1997.46,0.47385,0.37927,0.99387,0.97088,0.97015,0.98705,0.85251,0.65486,0.33188,1.17678,0.00035546,0.00035546,0.00035546
148,2012,0.46391,0.38936,0.98521,0.96433,0.97156,0.98598,0.84255,0.66911,0.35225,1.19175,0.00035447,0.00035447,0.00035447
149,2025.46,0.45927,0.35611,0.98583,0.96016,0.95912,0.97976,0.84416,0.66354,0.34441,1.19998,0.00035348,0.00035348,0.00035348
150,2038.8,0.45303,0.37032,0.98782,0.96783,0.94488,0.97875,0.83787,0.65845,0.35124,1.20313,0.00035249,0.00035249,0.00035249
151,2052.1,0.47038,0.35838,0.99488,0.95976,0.96596,0.97573,0.83742,0.66336,0.34641,1.19252,0.0003515,0.0003515,0.0003515
152,2065.42,0.4707,0.37266,0.99262,0.95362,0.95897,0.98134,0.83912,0.67077,0.35513,1.18691,0.00035051,0.00035051,0.00035051
153,2079.02,0.44905,0.35799,0.98793,0.95705,0.95881,0.97464,0.83516,0.67682,0.34791,1.19326,0.00034952,0.00034952,0.00034952
154,2092.38,0.44459,0.34906,0.9851,0.94294,0.95836,0.97523,0.83034,0.68368,0.3706,1.21603,0.00034853,0.00034853,0.00034853
