epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,390.009,0.61355,0.48702,0.96316,0.94122,0.94843,0.96856,0.82096,0.66643,0.39505,0.96664,0.00043961,0.00043961,0.00043961
63,396.46,0.6027,0.47444,0.95708,0.9663,0.94622,0.97017,0.8341,0.64889,0.3761,0.96516,0.00043862,0.00043862,0.00043862
64,402.602,0.59913,0.46354,0.96233,0.9406,0.96894,0.98272,0.83729,0.65677,0.35852,0.9662,0.00043763,0.00043763,0.00043763
65,408.603,0.60571,0.46728,0.95558,0.94055,0.96978,0.97668,0.83698,0.65631,0.37674,0.96122,0.00043664,0.00043664,0.00043664
66,414.954,0.59748,0.47942,0.96187,0.94298,0.95236,0.97091,0.83269,0.64764,0.39828,0.96336,0.00043565,0.00043565,0.00043565
67,421.132,0.5949,0.48237,0.95731,0.95712,0.95569,0.9805,0.83257,0.68577,0.36558,0.98857,0.00043466,0.00043466,0.00043466
68,427.061,0.59228,0.47035,0.95834,0.97629,0.95485,0.98556,0.85039,0.63502,0.33666,0.96004,0.00043367,0.00043367,0.00043367
69,433.455,0.58568,0.46192,0.95282,0.9394,0.96595,0.97966,0.83606,0.64796,0.36528,0.97464,0.00043268,0.00043268,0.00043268
70,439.978,0.59016,0.44901,0.95747,0.95354,0.96168,0.98254,0.83868,0.67186,0.35316,0.99082,0.00043169,0.00043169,0.00043169
71,446.119,0.58131,0.455,0.95515,0.95331,0.97299,0.98191,0.83797,0.6626,0.35024,0.96871,0.0004307,0.0004307,0.0004307
72,452.033,0.58711,0.45461,0.95495,0.95601,0.95774,0.97708,0.83864,0.65052,0.35709,0.96015,0.00042971,0.00042971,0.00042971
73,458.112,0.57575,0.43545,0.94827,0.96173,0.95809,0.97808,0.83169,0.66396,0.34125,0.97515,0.00042872,0.00042872,0.00042872
74,464.027,0.56599,0.4411,0.94586,0.96221,0.95505,0.97857,0.8398,0.65877,0.35001,0.97224,0.00042773,0.00042773,0.00042773
75,470.112,0.57836,0.46472,0.95329,0.93293,0.9594,0.97777,0.83717,0.64628,0.36513,0.96272,0.00042674,0.00042674,0.00042674
76,476.107,0.57087,0.44665,0.95379,0.94169,0.97275,0.98407,0.84601,0.64016,0.35335,0.95533,0.00042575,0.00042575,0.00042575
77,482.136,0.56483,0.43228,0.94668,0.9459,0.97013,0.97968,0.83935,0.6586,0.34725,0.96383,0.00042476,0.00042476,0.00042476
78,488.04,0.5522,0.42183,0.93244,0.97433,0.96399,0.98354,0.84965,0.64458,0.32461,0.95945,0.00042377,0.00042377,0.00042377
79,494.445,0.56933,0.43993,0.94743,0.94739,0.96852,0.97741,0.83441,0.66178,0.36249,0.97646,0.00042278,0.00042278,0.00042278
80,500.947,0.55749,0.43291,0.94697,0.94839,0.97438,0.98288,0.84491,0.64914,0.33331,0.97017,0.00042179,0.00042179,0.00042179
81,506.959,0.56756,0.42831,0.94846,0.95057,0.96809,0.97798,0.83556,0.6565,0.35259,0.97128,0.0004208,0.0004208,0.0004208
82,513.115,0.57112,0.42213,0.93902,0.95614,0.95807,0.97736,0.84057,0.65879,0.3462,0.97192,0.00041981,0.00041981,0.00041981
83,519.011,0.57674,0.43502,0.95086,0.96626,0.95104,0.97351,0.83742,0.65554,0.36228,0.95764,0.00041882,0.00041882,0.00041882
84,525.172,0.55126,0.43061,0.93912,0.94642,0.96273,0.96955,0.83788,0.6573,0.3575,0.96453,0.00041783,0.00041783,0.00041783
85,531.05,0.55046,0.41561,0.94,0.95825,0.96846,0.98365,0.84765,0.64416,0.3128,0.96418,0.00041684,0.00041684,0.00041684
86,537.211,0.55098,0.41259,0.9399,0.96378,0.96831,0.98332,0.84548,0.65982,0.32648,0.9752,0.00041585,0.00041585,0.00041585
87,543.179,0.54116,0.41821,0.9376,0.94722,0.96241,0.97347,0.83783,0.65,0.34542,0.9758,0.00041486,0.00041486,0.00041486
88,549.296,0.54015,0.42691,0.93468,0.94043,0.96042,0.97277,0.83708,0.65019,0.36089,0.96928,0.00041387,0.00041387,0.00041387
