epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
364,2136.65,0.5642,0.40498,0.93673,0.96128,0.96743,0.98568,0.84439,0.68114,0.29227,0.98871,0.000243307,0.000243307,0.000243307
365,2142.48,0.57827,0.41553,0.95745,0.94748,0.9816,0.98672,0.8429,0.68204,0.29171,0.99015,0.0002426,0.0002426,0.0002426
366,2148.32,0.57001,0.4028,0.94322,0.9663,0.96776,0.98811,0.84247,0.68687,0.29169,0.99322,0.000241893,0.000241893,0.000241893
367,2154.32,0.57221,0.40528,0.93831,0.96429,0.97014,0.9873,0.84226,0.68988,0.28987,0.99424,0.000241186,0.000241186,0.000241186
368,2160.2,0.56766,0.41701,0.94813,0.96993,0.96942,0.98632,0.84595,0.68208,0.28827,0.99155,0.000240479,0.000240479,0.000240479
369,2166.12,0.56287,0.39827,0.93679,0.97113,0.96987,0.98545,0.84672,0.6793,0.28946,0.98578,0.000239771,0.000239771,0.000239771
370,2172.04,0.58375,0.42936,0.94375,0.97226,0.97024,0.98574,0.84699,0.67766,0.28735,0.98061,0.000239064,0.000239064,0.000239064
371,2177.94,0.55156,0.38942,0.93631,0.97131,0.9683,0.98786,0.84522,0.68073,0.28747,0.98604,0.000238357,0.000238357,0.000238357
372,2183.79,0.55649,0.39178,0.93921,0.96768,0.97003,0.98991,0.84512,0.67816,0.28629,0.9862,0.00023765,0.00023765,0.00023765
373,2189.63,0.56254,0.39976,0.93687,0.9619,0.97588,0.99064,0.84311,0.6856,0.28565,0.98901,0.000236943,0.000236943,0.000236943
374,2195.54,0.5615,0.40649,0.94406,0.96526,0.97385,0.99008,0.84132,0.6892,0.28381,0.99265,0.000236236,0.000236236,0.000236236
375,2201.5,0.56691,0.40502,0.94676,0.96602,0.97396,0.9891,0.84349,0.68482,0.2852,0.99155,0.000235529,0.000235529,0.000235529
376,2207.37,0.55375,0.40472,0.94012,0.96722,0.97015,0.99036,0.84411,0.68541,0.2891,0.99195,0.000234821,0.000234821,0.000234821
377,2213.21,0.55585,0.39757,0.93999,0.95603,0.97999,0.98913,0.84879,0.68288,0.28977,0.99182,0.000234114,0.000234114,0.000234114
378,2219.21,0.55733,0.40061,0.93533,0.95264,0.9848,0.99034,0.85008,0.67903,0.28438,0.98618,0.000233407,0.000233407,0.000233407
379,2225.21,0.56214,0.39878,0.92798,0.9644,0.97986,0.99108,0.85515,0.67519,0.27823,0.98096,0.0002327,0.0002327,0.0002327
380,2231.28,0.5517,0.39541,0.93371,0.96462,0.97807,0.99182,0.85403,0.67509,0.27531,0.98188,0.000231993,0.000231993,0.000231993
381,2237.13,0.55149,0.38263,0.93595,0.96465,0.97853,0.99175,0.85102,0.67413,0.28127,0.98268,0.000231286,0.000231286,0.000231286
382,2243.12,0.56824,0.40398,0.94589,0.96647,0.97237,0.99129,0.84915,0.67962,0.28867,0.98656,0.000230579,0.000230579,0.000230579
383,2249.03,0.55572,0.39336,0.94144,0.97004,0.97205,0.99138,0.85071,0.68051,0.29005,0.98679,0.000229871,0.000229871,0.000229871
384,2254.92,0.56139,0.39986,0.93896,0.96027,0.98061,0.99058,0.85114,0.68357,0.29105,0.98939,0.000229164,0.000229164,0.000229164
385,2260.76,0.56616,0.4084,0.95171,0.95773,0.99097,0.99098,0.85267,0.68087,0.28648,0.98871,0.000228457,0.000228457,0.000228457
386,2266.76,0.56058,0.40373,0.94324,0.96916,0.97976,0.99077,0.85034,0.68316,0.28695,0.99352,0.00022775,0.00022775,0.00022775
387,2272.79,0.54972,0.38569,0.94057,0.96325,0.98538,0.99065,0.84878,0.68941,0.28924,0.99637,0.000227043,0.000227043,0.000227043
388,2278.81,0.54638,0.39097,0.9314,0.97062,0.97431,0.99104,0.84939,0.68599,0.28224,0.99106,0.000226336,0.000226336,0.000226336
389,2284.76,0.54573,0.39423,0.93908,0.97048,0.97546,0.99183,0.85164,0.68845,0.27966,0.99104,0.000225629,0.000225629,0.000225629
390,2290.98,0.55568,0.39067,0.94329,0.96831,0.97497,0.99204,0.85003,0.69107,0.28016,0.99083,0.000224921,0.000224921,0.000224921
391,2297.01,0.54197,0.38167,0.92813,0.97138,0.97075,0.99228,0.84962,0.6917,0.28393,0.99087,0.000224214,0.000224214,0.000224214
392,2302.94,0.55162,0.39446,0.93185,0.96658,0.97594,0.99155,0.8492,0.68924,0.28104,0.99495,0.000223507,0.000223507,0.000223507
393,2308.89,0.56678,0.38916,0.93902,0.96826,0.97425,0.99161,0.85105,0.68943,0.27938,0.9992,0.0002228,0.0002228,0.0002228
394,2314.76,0.53855,0.37526,0.92313,0.96669,0.97368,0.99165,0.8503,0.69016,0.27966,1.00006,0.000222093,0.000222093,0.000222093
395,2320.61,0.54858,0.38706,0.934,0.96857,0.97058,0.99121,0.84749,0.68891,0.28156,0.99813,0.000221386,0.000221386,0.000221386
396,2326.47,0.5416,0.38176,0.92582,0.96931,0.96784,0.99063,0.84862,0.69044,0.28293,0.99703,0.000220679,0.000220679,0.000220679
397,2332.36,0.5456,0.3749,0.92273,0.97302,0.96792,0.99015,0.8471,0.69657,0.2819,1.00211,0.000219971,0.000219971,0.000219971
398,2338.33,0.56057,0.38307,0.93891,0.96819,0.96875,0.98925,0.84641,0.69602,0.28151,1.0041,0.000219264,0.000219264,0.000219264
399,2344.16,0.54161,0.38381,0.93072,0.9677,0.97315,0.98932,0.84778,0.69857,0.28527,1.00334,0.000218557,0.000218557,0.000218557
400,2350,0.55589,0.38401,0.93364,0.96497,0.97951,0.9895,0.84514,0.69515,0.2844,1.00149,0.00021785,0.00021785,0.00021785
401,2355.86,0.54865,0.39104,0.93728,0.9647,0.98235,0.99042,0.8497,0.68724,0.28391,1.00015,0.000217143,0.000217143,0.000217143
402,2361.72,0.55206,0.3997,0.93778,0.96793,0.98111,0.99087,0.85096,0.68363,0.27808,0.99901,0.000216436,0.000216436,0.000216436
403,2367.56,0.5318,0.37478,0.93569,0.96745,0.98257,0.99105,0.85223,0.68028,0.27687,0.99571,0.000215729,0.000215729,0.000215729
404,2373.42,0.55189,0.3875,0.93801,0.96784,0.98248,0.99089,0.84608,0.68367,0.27858,0.99668,0.000215021,0.000215021,0.000215021
405,2379.27,0.5457,0.39538,0.94141,0.96715,0.98399,0.99139,0.84855,0.68559,0.27578,0.99771,0.000214314,0.000214314,0.000214314
406,2385.29,0.52929,0.37874,0.93,0.96145,0.98772,0.9914,0.84567,0.6933,0.27716,1.00286,0.000213607,0.000213607,0.000213607
407,2391.12,0.56484,0.40634,0.94399,0.96343,0.98323,0.99159,0.84358,0.69821,0.27875,1.00911,0.0002129,0.0002129,0.0002129
408,2397,0.53788,0.37834,0.93134,0.96754,0.98074,0.99213,0.84541,0.69276,0.27773,1.00267,0.000212193,0.000212193,0.000212193
409,2402.83,0.55502,0.38465,0.93699,0.97723,0.97864,0.99298,0.84367,0.69493,0.27817,1.00614,0.000211486,0.000211486,0.000211486
410,2408.7,0.54014,0.38224,0.92801,0.97504,0.98028,0.99219,0.84683,0.6886,0.27434,1.00448,0.000210779,0.000210779,0.000210779
411,2414.53,0.54473,0.39173,0.93173,0.97372,0.98115,0.99195,0.84915,0.68717,0.27114,1.00338,0.000210071,0.000210071,0.000210071
412,2420.41,0.54093,0.38189,0.93543,0.97671,0.97713,0.99242,0.84631,0.69058,0.27164,1.00319,0.000209364,0.000209364,0.000209364
413,2426.35,0.53507,0.3754,0.92894,0.97954,0.97347,0.99242,0.84949,0.68758,0.27409,0.99927,0.000208657,0.000208657,0.000208657
414,2432.19,0.54441,0.38473,0.92907,0.98148,0.97259,0.99268,0.85461,0.6843,0.27381,0.99574,0.00020795,0.00020795,0.00020795
415,2438.02,0.52632,0.3691,0.92054,0.9789,0.97538,0.99274,0.85258,0.68559,0.27131,0.99875,0.000207243,0.000207243,0.000207243
416,2443.88,0.54741,0.39923,0.93484,0.97343,0.97776,0.99231,0.84887,0.68863,0.27346,1.0019,0.000206536,0.000206536,0.000206536
417,2449.7,0.53521,0.3942,0.93687,0.97254,0.97804,0.99179,0.84317,0.68923,0.27493,1.00408,0.000205829,0.000205829,0.000205829
418,2455.55,0.53409,0.38797,0.93921,0.96858,0.97816,0.99165,0.84409,0.68432,0.27843,1.00163,0.000205121,0.000205121,0.000205121
419,2461.39,0.52361,0.36815,0.9242,0.96748,0.97649,0.9906,0.84358,0.68402,0.28025,1.00152,0.000204414,0.000204414,0.000204414
420,2467.24,0.53264,0.38689,0.92906,0.96758,0.97761,0.99,0.84534,0.68283,0.28084,1.00021,0.000203707,0.000203707,0.000203707
421,2473.19,0.52535,0.37133,0.92368,0.96944,0.97311,0.98949,0.84287,0.68692,0.2823,1.00065,0.000203,0.000203,0.000203
422,2479.04,0.53576,0.3769,0.92545,0.96875,0.97601,0.98884,0.8441,0.69025,0.28682,1.00263,0.000202293,0.000202293,0.000202293
423,2484.85,0.53905,0.37719,0.93816,0.96574,0.97391,0.98874,0.84623,0.68777,0.28966,0.99985,0.000201586,0.000201586,0.000201586
424,2490.92,0.54395,0.39243,0.94116,0.96653,0.97332,0.98852,0.84598,0.68448,0.28981,0.99793,0.000200879,0.000200879,0.000200879
425,2496.72,0.53031,0.37816,0.92387,0.96411,0.97465,0.99006,0.84734,0.68352,0.28679,0.99698,0.000200171,0.000200171,0.000200171
426,2502.6,0.52555,0.3739,0.91958,0.97606,0.96439,0.99057,0.84659,0.68161,0.28582,0.9936,0.000199464,0.000199464,0.000199464
427,2508.42,0.53872,0.38388,0.93133,0.97697,0.96712,0.99067,0.85003,0.68162,0.28639,0.99318,0.000198757,0.000198757,0.000198757
428,2514.43,0.53588,0.39508,0.93278,0.97578,0.96632,0.98989,0.84831,0.68238,0.28163,0.9934,0.00019805,0.00019805,0.00019805
429,2520.45,0.52991,0.36794,0.93333,0.97219,0.96934,0.98986,0.84988,0.68356,0.28588,0.9944,0.000197343,0.000197343,0.000197343
430,2526.5,0.53159,0.38088,0.92899,0.97164,0.96784,0.9895,0.84851,0.68519,0.28975,0.99488,0.000196636,0.000196636,0.000196636
431,2532.42,0.54072,0.37355,0.93067,0.97241,0.96825,0.98929,0.85005,0.68392,0.28843,0.99395,0.000195929,0.000195929,0.000195929
432,2538.45,0.54273,0.39863,0.93366,0.9736,0.95864,0.98937,0.85052,0.68027,0.28671,0.99217,0.000195221,0.000195221,0.000195221
433,2544.42,0.52451,0.36631,0.92399,0.9696,0.96792,0.98956,0.84909,0.6804,0.28463,0.99044,0.000194514,0.000194514,0.000194514
434,2550.26,0.53583,0.38806,0.9343,0.96833,0.97004,0.9899,0.85194,0.6822,0.28356,0.98986,0.000193807,0.000193807,0.000193807
435,2556.12,0.52398,0.3776,0.92852,0.97511,0.96691,0.98986,0.84883,0.68588,0.28563,0.99044,0.0001931,0.0001931,0.0001931
436,2562.13,0.52515,0.37213,0.92313,0.97794,0.96783,0.98991,0.84916,0.68598,0.28465,0.99145,0.000192393,0.000192393,0.000192393
437,2567.96,0.52819,0.36808,0.92065,0.97867,0.96799,0.99063,0.85023,0.68455,0.28355,0.99139,0.000191686,0.000191686,0.000191686
438,2573.81,0.52857,0.36607,0.92458,0.9758,0.96255,0.99034,0.85046,0.68321,0.28634,0.99081,0.000190979,0.000190979,0.000190979
439,2579.66,0.52941,0.37149,0.9304,0.97413,0.96553,0.99043,0.8504,0.68426,0.28916,0.98894,0.000190271,0.000190271,0.000190271
440,2585.52,0.50864,0.36066,0.91175,0.97383,0.9605,0.99035,0.85191,0.68578,0.28937,0.98882,0.000189564,0.000189564,0.000189564
441,2591.36,0.52163,0.36945,0.92442,0.95735,0.97567,0.99034,0.84795,0.68991,0.28726,0.99234,0.000188857,0.000188857,0.000188857
442,2597.24,0.5334,0.37402,0.92808,0.95877,0.97369,0.98933,0.8468,0.69153,0.29192,0.99328,0.00018815,0.00018815,0.00018815
443,2603.09,0.52359,0.3621,0.91878,0.95666,0.97396,0.98916,0.84665,0.68883,0.29301,0.9927,0.000187443,0.000187443,0.000187443
444,2609.05,0.53423,0.36298,0.92539,0.95959,0.97511,0.99021,0.8482,0.68996,0.29089,0.9942,0.000186736,0.000186736,0.000186736
445,2614.92,0.5275,0.371,0.93275,0.95994,0.97447,0.98786,0.84758,0.69159,0.2923,0.99693,0.000186029,0.000186029,0.000186029
446,2620.78,0.53435,0.37142,0.92499,0.96093,0.97572,0.98726,0.84532,0.68977,0.29286,0.99469,0.000185321,0.000185321,0.000185321
447,2626.61,0.53082,0.38014,0.92482,0.96435,0.97218,0.98945,0.8468,0.68692,0.29516,0.99426,0.000184614,0.000184614,0.000184614
448,2632.46,0.52493,0.38116,0.92097,0.96512,0.97011,0.98887,0.85091,0.68361,0.2941,0.99185,0.000183907,0.000183907,0.000183907
449,2638.32,0.52417,0.36614,0.93264,0.96503,0.97113,0.98896,0.8479,0.68339,0.29155,0.991,0.0001832,0.0001832,0.0001832
450,2644.27,0.5228,0.36134,0.92953,0.96468,0.97229,0.98884,0.84701,0.68506,0.29076,0.99301,0.000182493,0.000182493,0.000182493
451,2650.21,0.5193,0.36082,0.93122,0.96705,0.9728,0.98966,0.847,0.68538,0.29156,0.99482,0.000181786,0.000181786,0.000181786
452,2656.05,0.51884,0.36678,0.92386,0.9679,0.97307,0.98932,0.8439,0.68443,0.2927,0.99473,0.000181079,0.000181079,0.000181079
453,2661.89,0.53174,0.37143,0.92313,0.96914,0.97349,0.98923,0.84514,0.68611,0.29037,0.99746,0.000180371,0.000180371,0.000180371
454,2667.76,0.52942,0.38642,0.9419,0.96478,0.98057,0.98983,0.84538,0.68561,0.2878,0.99754,0.000179664,0.000179664,0.000179664
455,2673.63,0.51105,0.35722,0.91935,0.96664,0.97721,0.9905,0.84424,0.68683,0.28681,0.99877,0.000178957,0.000178957,0.000178957
456,2679.51,0.53099,0.36854,0.92629,0.96899,0.97334,0.99055,0.84873,0.6899,0.28674,1.00228,0.00017825,0.00017825,0.00017825
457,2685.34,0.51994,0.36721,0.92465,0.96874,0.97208,0.99017,0.84745,0.68923,0.28542,1.0013,0.000177543,0.000177543,0.000177543
458,2691.2,0.51368,0.35876,0.9262,0.97145,0.97128,0.99045,0.84977,0.69032,0.285,1.00069,0.000176836,0.000176836,0.000176836
459,2697.14,0.51939,0.36794,0.9186,0.9682,0.978,0.99056,0.84927,0.69191,0.28057,1.00063,0.000176129,0.000176129,0.000176129
