epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
121,3017.28,0.69621,0.49898,1.03709,0.96344,0.97319,0.98869,0.84093,0.67218,0.30518,0.98776,0.000415143,0.000415143,0.000415143
122,3042.07,0.70184,0.49224,1.04434,0.95783,0.97672,0.98684,0.84654,0.66685,0.31021,0.98253,0.000414436,0.000414436,0.000414436
123,3067.24,0.69793,0.5058,1.04434,0.96728,0.97155,0.98549,0.84779,0.67263,0.31026,0.99614,0.000413729,0.000413729,0.000413729
124,3092.28,0.67636,0.47521,1.03197,0.96024,0.96579,0.98514,0.84603,0.67104,0.30621,0.98643,0.000413021,0.000413021,0.000413021
125,3117.11,0.67785,0.47138,1.03296,0.96508,0.97348,0.98795,0.84507,0.67341,0.30716,0.99352,0.000412314,0.000412314,0.000412314
126,3141.91,0.68433,0.47572,1.03293,0.96536,0.96804,0.98591,0.84571,0.65653,0.30501,0.97372,0.000411607,0.000411607,0.000411607
127,3166.83,0.68721,0.48107,1.03931,0.96964,0.9795,0.99039,0.84721,0.67849,0.30228,0.98723,0.0004109,0.0004109,0.0004109
128,3191.61,0.69033,0.49184,1.03864,0.9672,0.9798,0.9891,0.84544,0.66556,0.29393,0.98142,0.000410193,0.000410193,0.000410193
129,3216.42,0.68907,0.48394,1.03689,0.9716,0.97136,0.98938,0.84306,0.67245,0.29538,0.98709,0.000409486,0.000409486,0.000409486
130,3241.33,0.68398,0.48396,1.03268,0.96807,0.96458,0.98379,0.83622,0.67308,0.31007,0.9892,0.000408779,0.000408779,0.000408779
131,3266.15,0.66786,0.46933,1.02729,0.96437,0.97191,0.98455,0.84062,0.66938,0.30472,0.99589,0.000408071,0.000408071,0.000408071
132,3290.96,0.67709,0.47337,1.02541,0.96421,0.97859,0.98478,0.83739,0.67678,0.30641,0.99944,0.000407364,0.000407364,0.000407364
133,3315.83,0.67477,0.47175,1.02926,0.96746,0.9716,0.98646,0.83994,0.66408,0.30422,0.99431,0.000406657,0.000406657,0.000406657
134,3340.74,0.68424,0.47265,1.02985,0.95942,0.97117,0.98609,0.84616,0.66826,0.3082,0.99144,0.00040595,0.00040595,0.00040595
135,3365.57,0.67564,0.47529,1.02674,0.96497,0.9748,0.98396,0.84552,0.66317,0.30301,1.00086,0.000405243,0.000405243,0.000405243
136,3390.39,0.67707,0.4749,1.03173,0.96648,0.97767,0.98649,0.85011,0.65544,0.29606,0.98708,0.000404536,0.000404536,0.000404536
137,3415.48,0.67917,0.48436,1.02719,0.95423,0.9784,0.98489,0.84756,0.66234,0.3043,0.9913,0.000403829,0.000403829,0.000403829
138,3440.49,0.66078,0.46031,1.02247,0.95312,0.98386,0.98565,0.84834,0.66318,0.30484,0.9952,0.000403121,0.000403121,0.000403121
139,3465.28,0.6618,0.463,1.02735,0.96298,0.97573,0.98453,0.84309,0.67236,0.30886,1.00386,0.000402414,0.000402414,0.000402414
140,3490.1,0.66822,0.46411,1.03011,0.96836,0.97698,0.98498,0.84714,0.67073,0.30472,1.00444,0.000401707,0.000401707,0.000401707
141,3514.93,0.66668,0.46721,1.02575,0.9675,0.97853,0.9851,0.84709,0.65811,0.29941,0.99352,0.000401,0.000401,0.000401
142,3540.01,0.67674,0.46593,1.03542,0.96685,0.97356,0.9836,0.8487,0.64951,0.29773,0.98071,0.000400293,0.000400293,0.000400293
143,3564.82,0.66765,0.46317,1.0243,0.95614,0.9749,0.98368,0.84751,0.64955,0.30344,0.98152,0.000399586,0.000399586,0.000399586
144,3589.63,0.65717,0.471,1.02007,0.9594,0.97697,0.98154,0.84464,0.65264,0.3128,0.98025,0.000398879,0.000398879,0.000398879
145,3614.54,0.65708,0.45596,1.02417,0.9539,0.9733,0.98106,0.84522,0.65164,0.31833,0.98158,0.000398171,0.000398171,0.000398171
146,3639.43,0.66075,0.46712,1.01502,0.9615,0.96646,0.98567,0.8439,0.64972,0.31845,0.97399,0.000397464,0.000397464,0.000397464
147,3664.22,0.66397,0.45535,1.01669,0.94941,0.98091,0.98309,0.84228,0.65091,0.31423,0.97253,0.000396757,0.000396757,0.000396757
148,3689.03,0.6464,0.45269,1.00344,0.96584,0.97886,0.98485,0.84439,0.66121,0.30684,0.97615,0.00039605,0.00039605,0.00039605
149,3713.95,0.65901,0.45763,1.01574,0.96247,0.98481,0.98556,0.84661,0.65616,0.29734,0.96848,0.000395343,0.000395343,0.000395343
150,3738.77,0.66403,0.46383,1.01182,0.97394,0.9759,0.98483,0.84734,0.66435,0.29802,0.98109,0.000394636,0.000394636,0.000394636
151,3763.57,0.64725,0.45934,1.01207,0.96661,0.98077,0.98678,0.85374,0.65463,0.29527,0.98768,0.000393929,0.000393929,0.000393929
152,3788.62,0.6459,0.45191,1.01609,0.9663,0.97638,0.98464,0.84547,0.65309,0.30217,0.9825,0.000393221,0.000393221,0.000393221
153,3813.57,0.65044,0.44355,1.01259,0.96632,0.97869,0.98594,0.84818,0.65822,0.29847,0.97962,0.000392514,0.000392514,0.000392514
154,3838.37,0.65813,0.459,1.02314,0.96073,0.97813,0.98517,0.84889,0.66147,0.3073,0.98625,0.000391807,0.000391807,0.000391807
155,3863.18,0.65963,0.45642,1.02056,0.95898,0.97047,0.98509,0.84625,0.67241,0.30899,0.99767,0.0003911,0.0003911,0.0003911
156,3888,0.65699,0.45266,1.01505,0.95417,0.97443,0.98755,0.84321,0.6696,0.31207,0.98893,0.000390393,0.000390393,0.000390393
157,3912.91,0.64855,0.45281,1.01086,0.95255,0.97715,0.98783,0.84818,0.66641,0.31091,0.98873,0.000389686,0.000389686,0.000389686
158,3937.72,0.64701,0.44752,1.01117,0.9526,0.97141,0.98629,0.84469,0.66766,0.3024,0.99191,0.000388979,0.000388979,0.000388979
159,3962.51,0.65506,0.44922,1.02026,0.97048,0.96901,0.98814,0.8546,0.6625,0.29425,0.9889,0.000388271,0.000388271,0.000388271
160,3987.66,0.6481,0.44931,1.01148,0.97018,0.97785,0.98851,0.84877,0.66793,0.29822,0.98659,0.000387564,0.000387564,0.000387564
